"id","provinsi","kabupaten","jenis_fasyankes","jenis_pemilik","kode","kode_yankes","nama"
"21206","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1210462","1210462","KLINIK CIPTA MEDIKA"
"21210","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1216808","1216808","KLINIK NARA"
"21203","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1210744","1210744","KLINIK SYLVA HUSADA"
"21202","Jambi","Kab. Tanjung Jabung Barat","Klinik","Polri","1211264","1211264","KLINIK POLRES TANJUNG JABUNG BARAT"
"21201","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1210570","1210570","KLINIK AMIRA MEDICA JAMBI"
"21209","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1210569","1210569","KLINIK ANANDA MEDIKA"
"21212","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1210709","1210709","KLINIK ASIAN AGRI SEHAT TAMAN RAJA"
"21200","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1216809","1216809","KLINIK MANDIAH RAWAT INAP MANDIAH"
"21205","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","1210568","1210568","KLINIK ANANDA JAMBI"
"36168","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","K1507030","K1507030","Klinik Candi Agung Medika"
"36166","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perseorangan","K1507010","K1507010","Klinik Keluarga Bertuah"
"36167","Jambi","Kab. Tanjung Jabung Barat","Klinik","Perusahaan","K1507040","K1507040","Klinik BGP PetroChina International Ltd"
"14539","Jambi","Kab. Tanjung Jabung Barat","Lapas/Rutan","Kementerian Non-Kemenkes","L1507012","L1507012","LAPAS Kelas II-B Kuala Tungkal"
"1496","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506040101","P1506040101","Puskesmas Rantau Rasau"
"1497","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506041201","P1506041201","Puskesmas Simpang Berbak"
"1498","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Pemda Kab./Kota","P1506050101","P1506050101","Puskesmas Nipah Panjang"
"1491","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506031201","P1506031201","Puskesmas Muara Sabak Barat"
"1499","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506050202","P1506050202","Puskesmas Sungai Tering"
"1500","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Pemda Kab./Kota","P1506060201","P1506060201","Puskesmas Sungai Lokan"
"1492","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506032103","P1506032103","Puskesmas Muara Sabak Timur"
"1489","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Pemda Kab./Kota","P1506012101","P1506012101","Puskesmas Simp.pandan"
"1495","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506033201","P1506033201","Puskesmas Kampung Laut Tanjung Jabung Timur"
"1494","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Pemda Kab./Kota","P1506032202","P1506032202","Puskesmas Simbur Naik"
"1493","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506032201","P1506032201","Puskesmas Lambur"
"1490","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506020201","P1506020201","Puskesmas Dendang"
"1488","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Pemda Kab./Kota","P1506011101","P1506011101","Puskesmas Sp Tuan"
"1487","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506010202","P1506010202","Puskesmas Pangkal Duri"
"1486","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506010201","P1506010201","Puskesmas Mendahara"
"1501","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506060202","P1506060202","Puskesmas Sungai Jambat"
"1502","Jambi","Kab. Tanjung Jabung Timur","Puskesmas","Kemenkes","P1506060203","P1506060203","Puskesmas Air Hitam Laut"
"10276","Jambi","Kab. Tanjung Jabung Timur","Rumah Sakit","Pemda Kab./Kota","1506011","1506011","RS Umum Daerah Nurdin Hamzah"
"38860","Jambi","Kab. Tanjung Jabung Timur","Rumah Sakit","Pemda Kab./Kota","1506022","1506022","RS Pratama Rantau Rasau"
"21199","Jambi","Kab. Tanjung Jabung Timur","Klinik","Perseorangan","1217127","1217127","KLINIK PRATAMA NUR SAIPUDIN"
"21198","Jambi","Kab. Tanjung Jabung Timur","Klinik","Perseorangan","1211561","1211561","KLINIK PRATAMA BNN KABUPATEN TANJUNG JABUNG TIMUR"
"21197","Jambi","Kab. Tanjung Jabung Timur","Klinik","Polri","1217803","1217803","KLINIK POLRES TANJUNG JABUNG TIMUR"
"14544","Jambi","Kab. Tanjung Jabung Timur","Lapas/Rutan","Kementerian Non-Kemenkes","L1506012","L1506012","LAPAS Narkotika Kelas II-B Muara Sabak"
"14098","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508043206","P1508043206","PUSKESMAS BANGUN SERANTEN"
"14097","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508043207","P1508043207","PUSKESMAS SUO SUO"
"14099","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508043205","P1508043205","PUSKESMAS TELUK KEMBANG JAMBU"
"1535","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508043201","P1508043201","Puskesmas Tuo Pasir Mayang"
"1534","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508042101","P1508042101","Puskesmas Sp II Sekutur Jaya"
"1533","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508041102","P1508041102","Puskesmas Teluk Lancang"
"1528","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508031101","P1508031101","Puskesmas Rimbo Bujang Ix"
"1527","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508030202","P1508030202","Puskesmas Tegal Arum"
"1526","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508030101","P1508030101","Puskesmas Rimbo Bujang II"
"1525","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508022202","P1508022202","Puskesmas Lubuk Madrasah"
"1523","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508021201","P1508021201","Puskesmas Teluk Singkawang"
"1522","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508020201","P1508020201","Puskesmas Muara Tebo"
"1529","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508031202","P1508031202","Puskesmas Sumber Sari Tebo"
"1521","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508011101","P1508011101","Puskesmas Pintas Tuo"
"1520","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508010202","P1508010202","Puskesmas Teluk Rendah"
"1532","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508041101","P1508041101","Puskesmas Sungai Abang"
"1524","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508022201","P1508022201","Puskesmas Mengupeh"
"1519","Jambi","Kab. Tebo","Puskesmas","Kemenkes","P1508010101","P1508010101","Puskesmas Sungai Bengkal"
"1531","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508040101","P1508040101","Puskesmas Pulau Temiang"
"1530","Jambi","Kab. Tebo","Puskesmas","Pemda Kab./Kota","P1508032201","P1508032201","Puskesmas Alai Ilir"
"10278","Jambi","Kab. Tebo","Rumah Sakit","Perseorangan","1508002","1508002","RS Umum Setia Budi"
"10279","Jambi","Kab. Tebo","Rumah Sakit","Pemda Kab./Kota","1508013","1508013","RS Umum Daerah Sultan Thaha Saifuddin"
"32051","Jambi","Kab. Tebo","Klinik","Perseorangan","1210665","1210665","KLINIK PERMATA MEDICA"
"32217","Jambi","Kab. Tebo","Klinik","Perusahaan","KL15090003","KL15090003","KLINIK PT RIGUNAS AGRI UTAMA"
"32216","Jambi","Kab. Tebo","Klinik","Perseorangan","KL15090002","KL15090002","KLINIK PTP N VI TEBO"
"32215","Jambi","Kab. Tebo","Klinik","Polri","KL15090001","KL15090001","KLINIK BHAYANGKARA POLRES TEBO"
"21214","Jambi","Kab. Tebo","Klinik","Perseorangan","1217138","1217138","KLINIK GANDI MEDIKA"
"21213","Jambi","Kab. Tebo","Klinik","Perseorangan","1210666","1210666","KLINIK RIMBO MEDICAL CENTER"
"14542","Jambi","Kab. Tebo","Lapas/Rutan","Kementerian Non-Kemenkes","L1508004","L1508004","LAPAS Kelas II-B Muara Tebo"
"1555","Jambi","Kota Jambi","Puskesmas","Pemda Kab./Kota","P1571010202","P1571010202","Puskesmas Paal X"
"1572","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571080202","P1571080202","Puskesmas Payo Selincah"
"1573","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571080203","P1571080203","Puskesmas Talang Banjar"
"1571","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571080201","P1571080201","Puskesmas Tanjung Pinang"
"1570","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571070201","P1571070201","Puskesmas Tahtul Yaman"
"1554","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571010201","P1571010201","Puskesmas Paal V"
"1556","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571010203","P1571010203","Puskesmas Kenali Besar"
"1557","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571010204","P1571010204","Puskesmas Rawasari"
"1558","Jambi","Kota Jambi","Puskesmas","Pemda Kab./Kota","P1571020101","P1571020101","Puskesmas Pakuan Baru"
"1559","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571020202","P1571020202","Puskesmas Talang Bakung"
"1560","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571020203","P1571020203","Puskesmas Kebon Kopi"
"1561","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571020204","P1571020204","Puskesmas Paal Merah I"
"1562","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571020205","P1571020205","Puskesmas Paal Merah II"
"1563","Jambi","Kota Jambi","Puskesmas","Pemda Kab./Kota","P1571030201","P1571030201","Puskesmas Simpang Kawat"
"1569","Jambi","Kota Jambi","Puskesmas","Pemda Kab./Kota","P1571060101","P1571060101","Puskesmas Olak Kemang"
"1568","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571050203","P1571050203","Puskesmas Aur Duri"
"1567","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571050202","P1571050202","Puskesmas Simpang IV Sipin"
"1566","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571050101","P1571050101","Puskesmas Putri Ayu"
"1565","Jambi","Kota Jambi","Puskesmas","Pemda Kab./Kota","P1571040201","P1571040201","Puskesmas Koni"
"1564","Jambi","Kota Jambi","Puskesmas","Kemenkes","P1571030202","P1571030202","Puskesmas Kebon Handil"
"10291","Jambi","Kota Jambi","Rumah Sakit","Pemda Provinsi","1571136","1571136","RS Jiwa Daerah Provinsi Jambi"
"10299","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571168","1571168","RS Mitra"
"10298","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571165","1571165","RS Umum Erni Medika"
"10297","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571163","1571163","RS Umum Baiturahim Jambi"
"10293","Jambi","Kota Jambi","Rumah Sakit","Pemda Kab./Kota","1571158","1571158","RS Umum Daerah H. Abdul Manap"
"10294","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571159","1571159","RS Islam Arafah"
"10289","Jambi","Kota Jambi","Rumah Sakit","Organisasi Non Profit","1571045","1571045","RS Umum Santa Theresia"
"10288","Jambi","Kota Jambi","Rumah Sakit","Polri","1571034","1571034","RS Bhayangkara Jambi"
"10287","Jambi","Kota Jambi","Rumah Sakit","TNI","1571023","1571023","RS Tk. IV dr. Bratanata"
"10286","Jambi","Kota Jambi","Rumah Sakit","Pemda Provinsi","1571012","1571012","RS Umum Daerah Raden Mattaher Jambi"
"10271","Jambi","Kota Jambi","Rumah Sakit","Perseorangan","1504017","1504017","RS Royal Prima"
"10290","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571067","1571067","RS Umum Mayang Medical Centre"
"10292","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571147","1571147","RS Siloam Jambi"
"10296","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571162","1571162","RS Umum Kambang"
"10295","Jambi","Kota Jambi","Rumah Sakit","Perusahaan","1571161","1571161","RS Ibu dan Anak Annisa Jambi"
"16771","Jambi","Kota Jambi","Rumah Sakit","Organisasi Non Profit","1571164 ","1571164 ","RS Umum Rimbo Medika"
"15355","Jambi","Kota Jambi","Rumah Sakit","Pemda Kab./Kota","1571169","1571169","RS Umum Daerah H. Abdurrahman Sayoeti"
"16770","Jambi","Kota Jambi","Rumah Sakit","Perseorangan","1571180","1571180","RS Rapha Theresia Jambi"
"14100","Jambi","Kota Jambi","Klinik","Organisasi Non Profit","K1571002","K1571002","Klinik PPTI Wilayah Jambi"
"19613","Jambi","Kota Jambi","Klinik","Perseorangan","1217761","1217761","Emerald Clinic Jambi"
"19612","Jambi","Kota Jambi","Klinik","Perseorangan","1210460","1210460","Klinik Pratama Happy"
"19611","Jambi","Kota Jambi","Klinik","Perseorangan","1210516","1210516","Klinik Basmallah"
"19615","Jambi","Kota Jambi","Klinik","Perseorangan","1210651","1210651","Klinik Pratama Tanjung Lumut"
"19616","Jambi","Kota Jambi","Klinik","Polri","1217599","1217599","Klinik Pratama Polresta Jambi"
"19619","Jambi","Kota Jambi","Klinik","Perseorangan","1216839","1216839","Klinik Hamdy Maulana"
"28147","Jambi","Kota Jambi","Klinik","Polri","1217764","1217764","KLINIK PRATAMA SATBRIMOB POLDA JAMBI"
"19620","Jambi","Kota Jambi","Klinik","Perseorangan","1571118","1571118","Klinik Pratama Jentera Medika"
"19614","Jambi","Kota Jambi","Klinik","Perseorangan","1210492","1210492","Klinik Liza Medika Jambi"
"19618","Jambi","Kota Jambi","Klinik","Polri","1210637","1210637","Klinik Pratama Polda Jambi"
"32191","Jambi","Kota Jambi","Klinik","Perseorangan","1216942","1216942","KLINIK PRATAMA 24 JAM PMI PROVINSI JAMBI"
"32193","Jambi","Kota Jambi","Klinik","Perseorangan","1210636","1210636","KLINIK PRATAMA SAKYAKIRTI"
"38610","Jambi","Kota Jambi","Klinik","Kementerian Non-Kemenkes","BB0015","BB0015","BKK Jambi"
"32163","Jambi","Kota Jambi","Klinik","Perseorangan","1210491","1210491","KLINIK PRATAMA ASISI PASAR JAMBI"
"32165","Jambi","Kota Jambi","Klinik","Perseorangan","1210649","1210649","KLINIK YKP BANK JAMBI"
"32189","Jambi","Kota Jambi","Klinik","Perseorangan","1216493","1216493","KLINIK PRATAMA KEI MEDIKA"
"32167","Jambi","Kota Jambi","Klinik","Perseorangan","1210495","1210495","KLINIK PRATAMA SIMPANG JAWO"
"32185","Jambi","Kota Jambi","Klinik","Perseorangan","1211023","1211023","KLINIK PRATAMA KOPKAR KOMPAK"
"32194","Jambi","Kota Jambi","Klinik","Perseorangan","1216497","1216497","KLINIK PRATAMA KHANZA"
"32195","Jambi","Kota Jambi","Klinik","Perseorangan","1216512","1216512","KLINIK PRATAMA PRIMA LESTARI"
"32156","Jambi","Kota Jambi","Klinik","Perseorangan","1216473","1216473","KLINIK PRATAMA SYIFA MEDIKA ALAM BARAJO"
"32207","Jambi","Kota Jambi","Klinik","Perseorangan","1210831","1210831","KLINIK INTI SEHAT MEDIKA"
"32206","Jambi","Kota Jambi","Klinik","Perseorangan","1210519","1210519","KLINIK PRATAMA U.K"
"32205","Jambi","Kota Jambi","Klinik","Perseorangan","1210517","1210517","KLINIK PRATAMA PARAMEDIKA ALAM BARAJO"
"32204","Jambi","Kota Jambi","Klinik","Perseorangan","1216496","1216496","KLINIK PRATAMA ALKESTA"
"32203","Jambi","Kota Jambi","Klinik","Perseorangan","1217762","1217762","LAB KLINIK PRODIA JAMBI"
"32202","Jambi","Kota Jambi","Klinik","Perseorangan","1216481","1216481","KLINIK UTAMA PRODIA TELANAI PURA"
"32201","Jambi","Kota Jambi","Klinik","Perseorangan","1216472","1216472","KLINIK PRATAMA MIZAN MEDIKA"
"32200","Jambi","Kota Jambi","Klinik","Perseorangan","1216471","1216471","KLINIK DR AMAS"
"32199","Jambi","Kota Jambi","Klinik","Perseorangan","1210635","1210635","KLINIK PRATAMA IDAYU MEDICAL"
"32198","Jambi","Kota Jambi","Klinik","Perseorangan","1210518","1210518","KLINIK PRATAMA MUTHMAINNAH"
"32197","Jambi","Kota Jambi","Klinik","Perseorangan","1210489","1210489","KLINIK MEDINA JELUTUNG"
"32196","Jambi","Kota Jambi","Klinik","Perseorangan","1217148","1217148","KLINIK PRATAMA ANANDA MEDIKA"
"32213","Jambi","Kota Jambi","Klinik","TNI","KL15710001","KL15710001","TONKES YONIF 142/KJ"
"35896","Jambi","Kota Jambi","Klinik","Pemda Kab./Kota","1218081","1218081","Klinik BNN Kota Jambi"
"32151","Jambi","Kota Jambi","Klinik","Perseorangan","1210520","1210520","KLINIK PRATAMA DEWI KOTA BARU"
"32152","Jambi","Kota Jambi","Klinik","Perseorangan","1210832","1210832","PRAKTEK DR. WILLIAM WIDHI SASONGKO - APOTEK KDA MAYANG"
"32154","Jambi","Kota Jambi","Klinik","Perseorangan","1216505","1216505","KLINIK PRATAMA KLINIKU"
"32131","Jambi","Kota Jambi","Klinik","Perseorangan","1210493","1210493","KLINIK BENTENG"
"36375","Jambi","Kota Jambi","Klinik","Perusahaan","15710700004","15710700004","LABORATORIUM KLINIK KIMIA FARMA JAMBI"
"32130","Jambi","Kota Jambi","Klinik","Perusahaan","1210487","1210487","KLINIK PRATAMA PTPN VI"
"32158","Jambi","Kota Jambi","Klinik","Perseorangan","1210933","1210933","KLINIK PRATAMA DR. CICI LIA"
"32132","Jambi","Kota Jambi","Klinik","Perseorangan","1210653","1210653","KLINIK PRATAMA DR. EMIL ASNAWIE"
"32133","Jambi","Kota Jambi","Klinik","Perseorangan","1216480","1216480","KLINIK PRATAMA BERADAT"
"35895","Jambi","Kota Jambi","Klinik","Perseorangan","1217977","1217977","Klinik Villla Kenali Permai"
"32148","Jambi","Kota Jambi","Klinik","Perseorangan","1216474","1216474","KLINIK PRATAMA ASY SYIFA MEDIKA"
"32146","Jambi","Kota Jambi","Klinik","Perseorangan","1210576","1210576","KLINIK DOKTER YANTI"
"32134","Jambi","Kota Jambi","Klinik","Perseorangan","1216482","1216482","KLINIK PRATAMA EUNOIA"
"32143","Jambi","Kota Jambi","Klinik","Perseorangan","1217763","1217763","KLINIK PRATAMA LINGKAR BARAT"
"32145","Jambi","Kota Jambi","Klinik","TNI","1210947","1210947","KLINIK PRATAMA DENKESYAH 02.04.02"
"32160","Jambi","Kota Jambi","Klinik","Perseorangan","1216487","1216487","KLINIK PRATAMA SABILAH"
"32135","Jambi","Kota Jambi","Klinik","Perseorangan","1217621","1217621","KLINIK PRATAMA DARA JINGGA - PKBI DAERAH JAMBI"
"35643","Jambi","Kota Jambi","Dokter Praktik Mandiri","Perseorangan","1571571","1571571","dr Weny Mayrenda"
"35642","Jambi","Kota Jambi","Dokter Praktik Mandiri","Perseorangan","1571485","1571485","dr Fitri Asymida"
"35897","Jambi","Kota Jambi","Dokter Praktik Mandiri","Perseorangan","1571259","1571259","DPM dr Novy Anna Veresti Samosir"
"19621","Jambi","Kota Jambi","Laboratorium","Perseorangan","1571233","1571233","Laboratorium Klinik Spesialis Prima"
"19617","Jambi","Kota Jambi","Laboratorium","Pemda Kab./Kota","1610013","1610013","Laboratorium Kesehatan Daerah Kota Jambi"
"14537","Jambi","Kota Jambi","Lapas/Rutan","Kementerian Non-Kemenkes","L1571084","L1571084","LAPAS Kelas II-A Jambi"
"14024","Jambi","Kota Sungai Penuh","Puskesmas","Kemenkes","P1503060106","P1503060106","Puskesmas Pondok Tinggi"
"14037","Jambi","Kota Sungai Penuh","Puskesmas","Kemenkes","P1572040001","P1572040001","Puskesmas Tanjung."
"1575","Jambi","Kota Sungai Penuh","Puskesmas","Kemenkes","P1572020101","P1572020101","Puskesmas Kumun"
"1576","Jambi","Kota Sungai Penuh","Puskesmas","Pemda Kab./Kota","P1572030102","P1572030102","Puskesmas Desa Gedang"
"1577","Jambi","Kota Sungai Penuh","Puskesmas","Kemenkes","P1572030201","P1572030201","Puskesmas Sungai Penuh"
"1578","Jambi","Kota Sungai Penuh","Puskesmas","Pemda Kab./Kota","P1572032201","P1572032201","Puskesmas Sungai Bungkal"
"1579","Jambi","Kota Sungai Penuh","Puskesmas","Pemda Kab./Kota","P1572040101","P1572040101","Puskesmas Rawang Sungai Penuh"
"1582","Jambi","Kota Sungai Penuh","Puskesmas","Pemda Kab./Kota","P1572050203","P1572050203","Puskesmas Sungai Liuk"
"1580","Jambi","Kota Sungai Penuh","Puskesmas","Pemda Kab./Kota","P1572050101","P1572050101","Puskesmas Koto Baru Sungai Penuh"
"1581","Jambi","Kota Sungai Penuh","Puskesmas","Pemda Kab./Kota","P1572050202","P1572050202","Puskesmas Koto Lolo"
"1574","Jambi","Kota Sungai Penuh","Puskesmas","Pemda Kab./Kota","P1572010101","P1572010101","Puskesmas Tanah Kampung"
"10265","Jambi","Kota Sungai Penuh","Rumah Sakit","Pemda Kab./Kota","1501012","1501012","RS Umum Daerah Mayjen H. A. Thalib"
"20544","Jambi","Kota Sungai Penuh","Rumah Sakit","Perusahaan","1572003","1572003","Rumah Sakit Melati"
"14101","Jambi","Kota Sungai Penuh","Rumah Sakit","TNI","1572002","1572002","FKTP Rumkitban 02.09.04 Kerinci"
"37804","Jambi","Kota Sungai Penuh","Rumah Sakit","Pemda Provinsi","1572014","1572014","RSUD H.Bakri Kota Sungai Penuh"
"32209","Jambi","Kota Sungai Penuh","Klinik","Perseorangan","1216520","1216520","KLINIK PRATAMA TAYASHA CLINIC"
"32208","Jambi","Kota Sungai Penuh","Klinik","TNI","1216470","1216470","RUMKITBAN 02.09.04 KERINCI"
"28148","Jambi","Kota Sungai Penuh","Klinik","Polri","1216546","1216546","KLINIK PRATAMA POLRES KERINCI"
"14547","Jambi","Kota Sungai Penuh","Lapas/Rutan","Kementerian Non-Kemenkes","L1572001","L1572001","Rutan Kelas II-B Sungai Penuh"
"13620","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607110203","P1607110203","PUSKESMAS TANJUNG API API"
"13618","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Kemenkes","P1607021301","P1607021301","PUSKESMAS SUAK TAPEH"
"13621","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607110204","P1607110204","Puskesmas Jakabaring"
"13619","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607031301","P1607031301","Puskesmas Sidomulyo."
"1737","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607050203","P1607050203","Puskesmas Kenten Laut"
"1733","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607040202","P1607040202","Puskesmas Sembawa"
"1723","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607010201","P1607010201","Puskesmas Pengumbuk"
"1724","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607010202","P1607010202","Puskesmas Semuntul"
"1725","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607020101","P1607020101","Puskesmas Betung Kota"
"1726","Sumatera Selatan","Kab. Banyu Asin","Puskesmas","Pemda Kab./Kota","P1607020202","P1607020202","Puskesmas Talang Jaya Betung"
